customer_id,salary_delay_days,salary_amount_variance,salary_frequency_irregular,savings_drawdown_rate_4w,savings_balance_trend_slope,emergency_fund_days,upi_lending_app_txn_count_30d,upi_lending_app_amount_30d,upi_lending_app_diversity,utility_payment_delay_avg,bill_payment_delay_max,discretionary_spend_pct_change,essential_spend_ratio,atm_withdrawal_spike_30d,has_loan,emi_to_income_ratio,loan_to_income_ratio,age,monthly_income,employment_type,city_tier,will_default_in_21_days
CUST00000436,0,0.009,0,-0.0762,-471.72,363.8,0,0.0,0,2.4,4.0,0.2977,0.6479,0.0,1,0.7251,0.4532,27,62909.21,SALARIED,TIER_2,0
CUST00000437,0,0.0111,0,0.0548,161.13,402.2,0,0.0,0,1.9,4.0,2.0016,0.4406,0.0,0,0.0,0.0,29,44104.94,SALARIED,TIER_1,0
CUST00000438,-1,0.0,0,-0.071,-365.47,66.3,0,0.0,0,1.4,4.0,-0.8456,0.8641,1.5,1,0.2734,0.4613,49,64795.1,BUSINESS,TIER_1,0
CUST00000439,-1,0.0,0,0.0352,-148.01,348.5,1,6059.87,1,1.6,4.0,-0.5595,0.8384,0.0,1,0.1885,0.2239,31,127185.43,SELF_EMPLOYED,TIER_2,0
CUST00000440,0,0.0134,0,-0.0498,-220.53,77.0,1,16894.65,1,1.8,4.0,-0.192,0.8471,1.0,1,0.2043,2.0301,35,58923.52,SALARIED,TIER_3,0
CUST00000441,-1,0.0,0,-0.23,-357.19,12.1,2,30986.35,2,8.8,14.0,-0.136,0.8029,1.0,1,0.5064,0.3798,39,56994.14,SELF_EMPLOYED,TIER_2,1
CUST00000442,-1,0.0,0,-0.0188,653.52,940.0,0,0.0,0,0.0,0.0,1.2116,0.6041,0.0,0,0.0,0.0,46,92325.66,SELF_EMPLOYED,TIER_2,0
CUST00000443,-1,0.0,0,-0.1415,-789.69,199.4,0,0.0,0,2.7,4.0,-0.5901,0.9142,0.0,0,0.0,0.0,39,156872.26,BUSINESS,TIER_2,0
CUST00000444,-1,0.0,0,0.0533,830.3,313.6,0,0.0,0,0.0,0.0,0.0901,0.6184,1.5,1,0.2684,0.4696,44,122910.75,SELF_EMPLOYED,TIER_1,0
CUST00000445,0,0.1194,0,-0.2706,-339.11,9.5,1,20344.16,1,10.4,13.0,0.1033,0.9393,0.0,1,0.2477,0.3096,31,56488.78,SALARIED,TIER_3,0
CUST00000446,0,0.0238,0,0.0437,91.9,377.2,0,0.0,0,0.0,0.0,0.9749,0.6687,0.0,1,0.6391,0.5592,31,63390.5,SALARIED,TIER_3,0
CUST00000447,0,0.0332,0,-0.0897,-962.48,367.7,0,0.0,0,0.0,0.0,0.7713,0.3965,0.0,1,0.4969,0.4038,48,95091.66,SALARIED,TIER_1,0
CUST00000448,0,0.0183,0,0.0988,1893.47,1002.1,0,0.0,0,0.0,0.0,0.653,0.2735,0.0,1,0.2012,1.3959,35,77771.95,SALARIED,TIER_1,0
CUST00000449,-1,0.0,0,-0.0716,-478.53,176.6,1,23016.23,1,0.9,2.0,0.0543,0.7312,0.0,0,0.0,0.0,36,124556.35,BUSINESS,TIER_2,1
CUST00000450,0,0.0045,0,-0.3172,-341.03,8.8,2,24486.68,2,9.6,14.0,0.0,0.0,0.0,1,0.3679,0.3909,37,67468.72,SALARIED,TIER_1,0
CUST00000451,0,0.0008,0,0.0088,-44.63,382.3,0,0.0,0,0.0,0.0,-0.1722,0.556,0.0,1,0.2962,0.3147,35,57275.57,SALARIED,TIER_1,0
CUST00000452,0,0.0155,0,0.0356,360.65,340.0,0,0.0,0,0.0,0.0,1.226,0.2691,0.5,1,0.2218,0.2218,37,52228.71,SALARIED,TIER_1,0
CUST00000453,-1,0.0,0,-0.0107,115.18,1598.0,0,0.0,0,0.0,0.0,-0.787,0.5564,0.0,1,0.422,0.3956,37,123275.29,SELF_EMPLOYED,TIER_1,0
CUST00000454,-1,0.0,0,-0.1811,-1770.81,44.4,3,50101.47,2,7.6,14.0,-0.354,0.8632,2.0,1,0.1506,0.1224,47,230156.94,BUSINESS,TIER_3,1
CUST00000455,-1,0.0,0,-0.0581,-782.36,85.4,2,31964.95,2,1.9,4.0,0.9003,0.6772,2.0,0,0.0,0.0,48,216273.98,BUSINESS,TIER_1,0
CUST00000456,0,0.0265,0,-0.1177,-187.86,69.5,0,0.0,0,2.7,4.0,0.4083,0.8792,0.5,1,0.4051,0.8608,24,43043.94,SALARIED,TIER_1,1
CUST00000457,0,0.028,0,0.0242,370.03,416.3,0,0.0,0,0.0,0.0,0.1068,0.6291,0.5,0,0.0,0.0,30,61556.59,SALARIED,TIER_1,0
CUST00000458,1,0.0052,0,0.0471,129.24,112.9,1,22246.69,1,2.6,4.0,2.2482,0.7977,0.0,1,0.2264,1.2449,43,62182.72,SALARIED,TIER_3,0
CUST00000459,0,0.0132,0,0.1174,1402.6,388.0,0,0.0,0,0.0,0.0,1.095,0.5463,0.0,0,0.0,0.0,34,71363.74,SALARIED,TIER_1,1
CUST00000460,0,0.0973,0,-0.2061,-193.88,20.8,1,6498.67,1,10.1,14.0,0.0,0.7376,0.0,0,0.0,0.0,42,65421.41,SALARIED,TIER_1,0
CUST00000461,-1,0.0,0,0.0145,140.72,450.8,0,0.0,0,0.0,0.0,-0.7094,0.8352,0.5,0,0.0,0.0,32,43495.63,SELF_EMPLOYED,TIER_3,0
CUST00000462,0,0.0408,0,0.0301,422.51,306.2,0,0.0,0,0.0,0.0,0.9511,0.4248,2.0,1,0.4319,0.27,27,54195.4,SALARIED,TIER_1,1
CUST00000463,0,0.0422,0,-0.2542,-456.54,14.8,3,30798.71,2,9.0,14.0,0.0,0.9243,0.0,1,0.326,0.2853,34,49338.76,SALARIED,TIER_2,0
CUST00000464,0,0.0155,0,-0.0259,-439.0,117.4,0,0.0,0,2.4,4.0,0.2082,0.5974,2.0,1,0.323,0.1413,41,77868.65,SALARIED,TIER_3,0
CUST00000465,0,0.0334,0,-0.0494,-588.01,372.1,0,0.0,0,0.0,0.0,-0.5134,0.5787,0.5,0,0.0,0.0,29,53185.76,SALARIED,TIER_1,0
CUST00000466,0,0.0196,0,0.0679,1976.2,1095.8,0,0.0,0,0.0,0.0,-0.4371,0.5401,0.0,1,0.2048,0.256,44,97087.61,SALARIED,TIER_3,0
CUST00000467,-1,0.0,0,-0.2554,-284.96,11.8,1,9306.8,1,9.7,13.0,0.0,0.948,0.0,0,0.0,0.0,36,68889.31,BUSINESS,TIER_1,1
CUST00000468,2,0.0251,0,-0.0921,-352.76,284.2,0,0.0,0,1.6,3.0,0.7621,0.6586,0.0,1,0.3312,0.766,30,64926.88,SALARIED,TIER_2,0
CUST00000469,0,0.0238,0,-0.0975,-271.63,77.0,0,0.0,0,2.7,4.0,-0.2641,0.669,1.5,1,0.5301,0.4638,35,55982.3,SALARIED,TIER_3,0
CUST00000470,0,0.0677,0,-0.2387,-602.61,14.7,1,20435.04,1,10.6,14.0,1.0091,0.9557,2.5,1,0.2567,1.2352,47,120727.82,SALARIED,TIER_3,1
CUST00000471,1,0.0329,0,-0.1211,-318.79,86.9,0,0.0,0,2.4,4.0,0.3783,0.5283,0.5,0,0.0,0.0,30,42336.97,SALARIED,TIER_3,0
CUST00000472,-1,0.0,0,-0.1004,-788.86,188.4,0,0.0,0,1.3,4.0,-0.1162,0.6795,0.0,1,0.2882,0.8825,43,105057.45,BUSINESS,TIER_1,1
CUST00000473,0,0.1194,0,-0.3406,-593.6,6.6,4,62388.09,2,8.4,11.0,-0.0187,0.8875,0.0,1,0.4181,0.209,33,57907.88,SALARIED,TIER_2,1
CUST00000474,1,0.0232,0,-0.1342,-560.92,75.6,0,0.0,0,2.1,4.0,4.3261,0.1314,2.0,1,0.4936,0.4319,43,74207.04,SALARIED,TIER_1,0
CUST00000475,1,0.034,0,-0.1323,-317.01,76.2,0,0.0,0,2.0,4.0,-0.4096,0.5628,0.0,1,0.3461,0.3245,29,54786.03,SALARIED,TIER_3,0
CUST00000476,-1,0.0,0,0.0656,563.94,434.3,0,0.0,0,0.0,0.0,0.5255,0.5664,0.0,0,0.0,0.0,41,94424.82,BUSINESS,TIER_2,0
CUST00000477,0,0.0094,0,0.0193,30.84,106.4,0,0.0,0,2.0,4.0,0.7324,0.728,2.0,1,0.2885,0.9736,51,101621.23,SALARIED,TIER_3,0
CUST00000478,2,0.0714,0,-0.1932,-421.61,18.9,1,5945.38,1,10.5,14.0,0.0,0.8907,0.5,1,0.3954,3.8553,39,84298.31,SALARIED,TIER_1,1
CUST00000479,0,0.0368,0,-0.2269,-438.77,13.1,3,47766.61,2,8.9,13.0,0.0,0.815,0.0,1,0.2162,0.3918,43,76686.21,SALARIED,TIER_1,1
CUST00000480,0,0.0165,0,0.0009,-247.76,179.6,0,0.0,0,0.0,0.0,1.0009,0.4482,1.5,1,0.1869,0.292,32,45103.12,SALARIED,TIER_2,0
CUST00000481,4,0.0325,0,-0.3182,-375.6,5.4,1,22533.51,1,9.7,14.0,3.5693,0.8843,1.0,1,0.7111,0.6667,28,56228.47,SALARIED,TIER_1,0
CUST00000482,0,0.0305,0,0.0634,250.61,215.7,1,15241.05,1,1.7,4.0,0.1184,0.8225,1.0,0,0.0,0.0,48,103087.0,SALARIED,TIER_1,0
CUST00000483,0,0.0004,0,-0.0177,2.97,440.6,0,0.0,0,0.0,0.0,-0.513,0.6794,0.0,0,0.0,0.0,29,42204.38,SALARIED,TIER_1,0
CUST00000484,0,0.0194,0,0.0178,291.06,430.4,0,0.0,0,0.0,0.0,1.1644,0.4669,0.0,1,0.4028,3.676,29,54364.27,SALARIED,TIER_1,0
CUST00000485,0,0.0183,0,-0.034,-368.16,277.5,0,0.0,0,1.7,3.0,-0.5839,0.7047,0.0,0,0.0,0.0,40,102066.89,SALARIED,TIER_2,0
CUST00000486,0,0.0184,0,0.0958,2075.02,912.1,0,0.0,0,0.0,0.0,-0.2468,0.7158,0.0,1,0.3214,2.9525,46,68414.48,SALARIED,TIER_1,0
CUST00000487,-1,0.0,0,0.0167,190.32,716.1,0,0.0,0,0.0,0.0,-0.4978,0.485,0.0,1,0.3595,0.3146,29,72701.59,SELF_EMPLOYED,TIER_1,0
CUST00000488,0,0.1127,0,-0.2666,-525.06,21.2,1,13747.31,1,9.8,13.0,-0.0227,0.6388,1.0,1,0.3945,3.3282,40,62047.9,SALARIED,TIER_1,0
CUST00000489,0,0.0153,0,0.0709,1346.24,996.8,0,0.0,0,0.0,0.0,-0.023,0.4864,0.0,0,0.0,0.0,37,68007.13,SALARIED,TIER_3,0
CUST00000490,0,0.0125,0,-0.2833,-747.2,17.8,3,39820.52,3,8.1,11.0,-0.5913,0.0,0.0,1,0.4548,3.9514,47,87651.94,SALARIED,TIER_2,0
CUST00000491,1,0.0285,0,0.0363,354.4,436.4,0,0.0,0,2.4,4.0,0.0,0.7082,1.0,0,0.0,0.0,38,81889.71,SALARIED,TIER_2,0
CUST00000492,0,0.0438,0,-0.0445,-611.92,258.4,0,0.0,0,0.0,0.0,0.455,0.3451,1.5,1,0.6799,0.6799,45,71941.66,SALARIED,TIER_3,0
CUST00000493,-1,0.0,0,-0.0022,933.61,1102.3,0,0.0,0,0.0,0.0,0.1742,0.3226,0.0,0,0.0,0.0,31,121525.72,BUSINESS,TIER_2,0
CUST00000494,-1,0.0,0,0.1024,1967.07,1284.0,0,0.0,0,0.0,0.0,-0.5801,0.6785,0.5,1,0.327,0.8789,44,77545.05,SELF_EMPLOYED,TIER_2,0
CUST00000495,-1,0.0,0,-0.2431,-1109.79,15.1,1,13926.49,1,8.2,11.0,-0.1177,0.9555,5.5,1,0.4116,0.1801,30,132621.72,SELF_EMPLOYED,TIER_2,1
CUST00000496,-1,0.0,0,-0.0972,-967.5,149.5,0,0.0,0,1.4,4.0,0.0114,0.7721,0.0,1,0.2981,3.857,56,146183.3,SELF_EMPLOYED,TIER_1,0
CUST00000497,0,0.0367,0,0.029,528.82,1162.0,0,0.0,0,0.0,0.0,-0.4837,0.3847,0.0,1,0.3017,2.6966,27,62454.34,SALARIED,TIER_1,0
CUST00000498,0,0.0037,0,0.0128,-2.71,103.9,1,17335.51,1,2.3,4.0,-0.1448,0.7159,1.0,1,0.2595,0.4541,31,61894.95,SALARIED,TIER_2,0
CUST00000499,0,0.0202,0,0.1402,895.66,726.4,0,0.0,0,0.0,0.0,0.0159,0.4539,0.0,1,0.424,0.3445,24,38124.25,SALARIED,TIER_3,0
CUST00000500,0,0.0287,0,0.0838,483.4,431.7,0,0.0,0,0.0,0.0,-0.1941,0.4034,0.0,0,0.0,0.0,32,70358.11,SALARIED,TIER_3,0
